Unnamed: 0.1,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin,distance_to_chosen
473,910251,46.0670588,-118.3375953,2022-03-10 02:26:09.385000+00:00,2022-03-10 02:26:09.385000+00:00,0 days 00:00:15.048000,0.9527101370001262,11.030682675271558
474,910252,46.0670666,-118.3375857,2022-03-10 02:26:24.413000+00:00,2022-03-10 02:26:24.413000+00:00,0 days 00:00:15.028000,0.9515762103436998,11.031637401484637
475,910253,46.0670686,-118.3375733,2022-03-10 02:26:39.466000+00:00,2022-03-10 02:26:39.466000+00:00,0 days 00:00:15.053000,0.9507314544840686,11.03261797163721
476,910254,46.0670492,-118.3376035,2022-03-10 02:26:54.519000+00:00,2022-03-10 02:26:54.519000+00:00,0 days 00:00:15.053000,0.9539042469640652,11.029775340144202
477,910255,46.0670587,-118.3375859,2022-03-10 02:27:04.549000+00:00,2022-03-10 02:27:04.549000+00:00,0 days 00:00:10.030000,0.95219389408296,11.03137546147405
478,910256,46.0670628,-118.3375878,2022-03-10 02:27:09.567000+00:00,2022-03-10 02:27:09.567000+00:00,0 days 00:00:05.018000,0.951984970976185,11.031363050469208
479,910257,46.0670626,-118.3375789,2022-03-10 02:27:21.150000+00:00,2022-03-10 02:27:21.150000+00:00,0 days 00:00:11.583000,0.9515043098391688,11.032015686825504
480,910258,46.0670563,-118.3375791,2022-03-10 02:27:25+00:00,2022-03-10 02:27:25+00:00,0 days 00:00:03.850000,0.9519994731483872,11.03180382882116
481,910259,46.0670566,-118.3376051,2022-03-10 02:27:26+00:00,2022-03-10 02:27:26+00:00,0 days 00:00:01,0.9534254266597249,11.02988833217426
482,910260,46.0670565,-118.3376068,2022-03-10 02:27:27+00:00,2022-03-10 02:27:27+00:00,0 days 00:00:01,0.9535279119487964,11.029759347620331
483,910261,46.0670521,-118.3376035,2022-03-10 02:27:29.585000+00:00,2022-03-10 02:27:29.585000+00:00,0 days 00:00:02.585000,0.9536815893296962,11.029866034941683
484,910262,46.0670545,-118.3375859,2022-03-10 02:27:56+00:00,2022-03-10 02:27:56+00:00,0 days 00:00:26.415000,0.9525165264624704,11.031244100208058
485,910263,46.0671197,-118.3377331,2022-03-10 02:28:23.877000+00:00,2022-03-10 02:28:23.877000+00:00,0 days 00:00:27.877000,0.9557961302539012,11.022389994830526
486,910264,46.0671697,-118.3379122,2022-03-10 02:28:39+00:00,2022-03-10 02:28:39+00:00,0 days 00:00:15.123000,0.9622103511174916,11.010706545563487
487,910265,46.0673781,-118.3380471,2022-03-10 02:28:54.494000+00:00,2022-03-10 02:28:54.494000+00:00,0 days 00:00:15.494000,0.9546840087229296,11.007310083029575
488,910266,46.0674784,-118.3381485,2022-03-10 02:29:09.576000+00:00,2022-03-10 02:29:09.576000+00:00,0 days 00:00:15.082000,0.9534379460887557,11.002999760295637
489,910267,46.0676119,-118.3383282,2022-03-10 02:29:23.958000+00:00,2022-03-10 02:29:23.958000+00:00,0 days 00:00:14.382000,0.9547692216716344,10.993981044260188
490,910268,46.0676159,-118.3383352,2022-03-10 02:29:24.533000+00:00,2022-03-10 02:29:24.533000+00:00,0 days 00:00:00.575000,0.954913046103794,10.993591914001616
491,910269,46.0676197,-118.338346,2022-03-10 02:29:24.906000+00:00,2022-03-10 02:29:24.906000+00:00,0 days 00:00:00.373000,0.9553002310991532,10.992915665824215
492,910270,46.0676243,-118.3383474,2022-03-10 02:29:26.115000+00:00,2022-03-10 02:29:26.115000+00:00,0 days 00:00:01.209000,0.9550659322772708,10.992959538414267
493,910271,46.0674388,-118.3389157,2022-03-10 02:29:55.439000+00:00,2022-03-10 02:29:55.439000+00:00,0 days 00:00:29.324000,1.0022406307655225,10.94503561242257
494,910272,46.0674055,-118.3391833,2022-03-10 02:30:10.494000+00:00,2022-03-10 02:30:10.494000+00:00,0 days 00:00:15.055000,1.0208381189294622,10.924197782890442
495,910273,46.067297,-118.3394126,2022-03-10 02:30:24.558000+00:00,2022-03-10 02:30:24.558000+00:00,0 days 00:00:14.064000,1.0422070484030583,10.903787132315962
496,910274,46.0672965,-118.339419,2022-03-10 02:30:24.959000+00:00,2022-03-10 02:30:24.959000+00:00,0 days 00:00:00.401000,1.0426332468952189,10.90329820134288
497,910275,46.0672947,-118.3394285,2022-03-10 02:30:25.557000+00:00,2022-03-10 02:30:25.557000+00:00,0 days 00:00:00.598000,1.0433371890262266,10.902538681486584
498,910276,46.0674564,-118.3397663,2022-03-10 02:30:55.361000+00:00,2022-03-10 02:30:55.361000+00:00,0 days 00:00:29.804000,1.0536080086774002,10.882764002665345
499,910277,46.0676304,-118.3398579,2022-03-10 02:31:11+00:00,2022-03-10 02:31:11+00:00,0 days 00:00:15.639000,1.048268339446849,10.881614646837646
500,910278,46.0674697,-118.3401888,2022-03-10 02:31:24.935000+00:00,2022-03-10 02:31:24.935000+00:00,0 days 00:00:13.935000,1.079408729746404,10.851995145920233
501,910279,46.0674672,-118.3402016,2022-03-10 02:31:26+00:00,2022-03-10 02:31:26+00:00,0 days 00:00:01.065000,1.0803790496034795,10.85096947219161
502,910280,46.0674669,-118.340213,2022-03-10 02:31:27+00:00,2022-03-10 02:31:27+00:00,0 days 00:00:01,1.0811219688767042,10.850118149569614
503,910281,46.0674818,-118.3401527,2022-03-10 02:31:35.663000+00:00,2022-03-10 02:31:35.663000+00:00,0 days 00:00:08.663000,1.0763540079963645,10.855050802088929
504,910282,46.0675518,-118.3401249,2022-03-10 02:31:54.961000+00:00,2022-03-10 02:31:54.961000+00:00,0 days 00:00:19.298000,1.070185715499799,10.859364399140656
505,910283,46.0675372,-118.3404695,2022-03-10 02:32:10.334000+00:00,2022-03-10 02:32:10.334000+00:00,0 days 00:00:15.373000,1.09312941478917,10.83345794214529
506,910284,46.0673922,-118.3406619,2022-03-10 02:32:25.359000+00:00,2022-03-10 02:32:25.359000+00:00,0 days 00:00:15.025000,1.114414190008665,10.814566381061205
507,910285,46.0673899,-118.340665,2022-03-10 02:32:26+00:00,2022-03-10 02:32:26+00:00,0 days 00:00:00.641000,1.1147550849543153,10.814263259493964
508,910286,46.0673924,-118.3406971,2022-03-10 02:32:31.021000+00:00,2022-03-10 02:32:31.021000+00:00,0 days 00:00:05.021000,1.116656236831748,10.811974277935443
509,910287,46.0676614,-118.3408405,2022-03-10 02:32:55.797000+00:00,2022-03-10 02:32:55.797000+00:00,0 days 00:00:24.776000,1.1096521407142044,10.810123626715102
510,910288,46.0678066,-118.3410186,2022-03-10 02:33:10.832000+00:00,2022-03-10 02:33:10.832000+00:00,0 days 00:00:15.035000,1.1128743270999957,10.801740746929452
511,910289,46.0677533,-118.3412417,2022-03-10 02:33:25.913000+00:00,2022-03-10 02:33:25.913000+00:00,0 days 00:00:15.081000,1.130667962204392,10.783546669026753
512,910290,46.0677571,-118.3412385,2022-03-10 02:33:26.314000+00:00,2022-03-10 02:33:26.314000+00:00,0 days 00:00:00.401000,1.1302393566200033,10.783907198888675
513,910291,46.067752,-118.3412533,2022-03-10 02:33:27.382000+00:00,2022-03-10 02:33:27.382000+00:00,0 days 00:00:01.068000,1.1315095069792034,10.782648933368474
514,910292,46.0677519,-118.3412562,2022-03-10 02:33:27.857000+00:00,2022-03-10 02:33:27.857000+00:00,0 days 00:00:00.475000,1.1317070699585752,10.782431879809373
515,910293,46.0677511,-118.3412612,2022-03-10 02:33:28.457000+00:00,2022-03-10 02:33:28.457000+00:00,0 days 00:00:00.600000,1.1320835209524502,10.782037064564227
516,910294,46.0676421,-118.3416729,2022-03-10 02:33:57.818000+00:00,2022-03-10 02:33:57.818000+00:00,0 days 00:00:29.361000,1.1655564355501178,10.748113531680929
517,910295,46.0676596,-118.3415619,2022-03-10 02:34:13.090000+00:00,2022-03-10 02:34:13.090000+00:00,0 days 00:00:15.272000,1.1572033306170388,10.756870070517564
518,910296,46.0675726,-118.3412575,2022-03-10 02:34:26.701000+00:00,2022-03-10 02:34:26.701000+00:00,0 days 00:00:13.611000,1.1421511796075094,10.776471673114735
519,910297,46.0675924,-118.3411932,2022-03-10 02:34:32.143000+00:00,2022-03-10 02:34:32.143000+00:00,0 days 00:00:05.442000,1.1367779858143323,10.781859892948507
520,910298,46.0678528,-118.3410832,2022-03-10 02:34:57.206000+00:00,2022-03-10 02:34:57.206000+00:00,0 days 00:00:25.063000,1.114507606258787,10.798496266153613
521,910299,46.0678503,-118.3411454,2022-03-10 02:35:12.459000+00:00,2022-03-10 02:35:12.459000+00:00,0 days 00:00:15.253000,1.1187730685436197,10.793829985765518
522,910300,46.0678295,-118.3412294,2022-03-10 02:35:22.293000+00:00,2022-03-10 02:35:22.293000+00:00,0 days 00:00:09.834000,1.1255239818961134,10.786955472698423
523,910301,46.0678256,-118.3412404,2022-03-10 02:35:27.307000+00:00,2022-03-10 02:35:27.307000+00:00,0 days 00:00:05.014000,1.1264746120796767,10.786016572141737
524,910302,46.0678177,-118.3412419,2022-03-10 02:35:32.323000+00:00,2022-03-10 02:35:32.323000+00:00,0 days 00:00:05.016000,1.1270208889941815,10.785646347014987
525,910303,46.0678142,-118.341248,2022-03-10 02:35:37.357000+00:00,2022-03-10 02:35:37.357000+00:00,0 days 00:00:05.034000,1.1276236997010791,10.785081742594407
526,910304,46.0678089,-118.3412468,2022-03-10 02:35:42+00:00,2022-03-10 02:35:42+00:00,0 days 00:00:04.643000,1.127844107275982,10.784996020906581
527,910305,46.0678648,-118.3414435,2022-03-10 02:35:58+00:00,2022-03-10 02:35:58+00:00,0 days 00:00:16,1.137801831824832,10.772340568848577
528,910306,46.0679073,-118.3414942,2022-03-10 02:36:13+00:00,2022-03-10 02:36:13+00:00,0 days 00:00:15,1.138843772992426,10.770007327164532
529,910307,46.0678997,-118.3414851,2022-03-10 02:36:28+00:00,2022-03-10 02:36:28+00:00,0 days 00:00:15,1.1386528436524608,10.770426824562565
530,910308,46.0678994,-118.3414847,2022-03-10 02:36:29+00:00,2022-03-10 02:36:29+00:00,0 days 00:00:01,1.1386425972158052,10.770446390618602
531,910309,46.0678993,-118.3414845,2022-03-10 02:36:30+00:00,2022-03-10 02:36:30+00:00,0 days 00:00:01,1.1386347188966048,10.770457824036523
532,910310,46.0678823,-118.3414676,2022-03-10 02:36:59+00:00,2022-03-10 02:36:59+00:00,0 days 00:00:29,1.1384425388776498,10.771141965267496
533,910311,46.0678714,-118.3414564,2022-03-10 02:37:14+00:00,2022-03-10 02:37:14+00:00,0 days 00:00:15,1.13829740335259,10.7716076832077
534,910312,46.0678651,-118.3414452,2022-03-10 02:37:29+00:00,2022-03-10 02:37:29+00:00,0 days 00:00:15,1.137898708290748,10.772225200922433
535,910313,46.0678646,-118.341444,2022-03-10 02:37:30+00:00,2022-03-10 02:37:30+00:00,0 days 00:00:01,1.137846329300382,10.772297136446229
536,910314,46.0678641,-118.3414429,2022-03-10 02:37:32.666000+00:00,2022-03-10 02:37:32.666000+00:00,0 days 00:00:02.666000,1.137800636136597,10.772361704524238
537,910315,46.0678575,-118.3414334,2022-03-10 02:37:59+00:00,2022-03-10 02:37:59+00:00,0 days 00:00:26.334000,1.1375332106244047,10.772844170021916
538,910316,46.0678541,-118.3414298,2022-03-10 02:38:14+00:00,2022-03-10 02:38:14+00:00,0 days 00:00:15,1.137482133948401,10.77299740156171
539,910317,46.0678521,-118.3414277,2022-03-10 02:38:29+00:00,2022-03-10 02:38:29+00:00,0 days 00:00:15,1.1374533554498136,10.773086245998146
540,910318,46.0678518,-118.3414272,2022-03-10 02:38:32.831000+00:00,2022-03-10 02:38:32.831000+00:00,0 days 00:00:03.831000,1.137436701225574,10.77311320475601
541,910319,46.0678502,-118.341425,2022-03-10 02:38:59+00:00,2022-03-10 02:38:59+00:00,0 days 00:00:26.169000,1.137379044946844,10.77322260163196
542,910320,46.0678494,-118.341424,2022-03-10 02:39:14+00:00,2022-03-10 02:39:14+00:00,0 days 00:00:15,1.1373569063507571,10.773269933286103
543,910321,46.0678485,-118.3414223,2022-03-10 02:39:29+00:00,2022-03-10 02:39:29+00:00,0 days 00:00:15,1.137293660465415,10.77336555157996
544,910322,46.0678482,-118.3414218,2022-03-10 02:39:30+00:00,2022-03-10 02:39:30+00:00,0 days 00:00:01,1.1372770297339327,10.77339251237764
545,910323,46.067848,-118.3414214,2022-03-10 02:39:31+00:00,2022-03-10 02:39:31+00:00,0 days 00:00:01,1.1372614970839734,10.773415398684648
546,910324,46.0678478,-118.3414213,2022-03-10 02:39:32.996000+00:00,2022-03-10 02:39:32.996000+00:00,0 days 00:00:01.996000,1.1372659750218237,10.773416179501016
547,910325,46.0678419,-118.3414143,2022-03-10 02:40:00+00:00,2022-03-10 02:40:00+00:00,0 days 00:00:27.004000,1.1371282602958546,10.773737668381923
548,910326,46.067841,-118.3414142,2022-03-10 02:40:15+00:00,2022-03-10 02:40:15+00:00,0 days 00:00:15,1.1371718267650754,10.77371539993328
549,910327,46.0678393,-118.341412,2022-03-10 02:40:30+00:00,2022-03-10 02:40:30+00:00,0 days 00:00:15,1.1371200780746564,10.773821533646482
550,910328,46.0678391,-118.3414117,2022-03-10 02:40:31+00:00,2022-03-10 02:40:31+00:00,0 days 00:00:01,1.1371112488402018,10.773837054491764
551,910329,46.067839,-118.3414115,2022-03-10 02:40:32+00:00,2022-03-10 02:40:32+00:00,0 days 00:00:01,1.1371035016899622,10.77384849932519
552,910330,46.0678356,-118.3414091,2022-03-10 02:41:01+00:00,2022-03-10 02:41:01+00:00,0 days 00:00:29,1.1371334710068723,10.773913406163548
553,910331,46.0678352,-118.3414087,2022-03-10 02:41:16+00:00,2022-03-10 02:41:16+00:00,0 days 00:00:15,1.137129166882754,10.773929712581216
554,910332,46.0678348,-118.3414083,2022-03-10 02:41:31+00:00,2022-03-10 02:41:31+00:00,0 days 00:00:15,1.1371248653171635,10.77394601924502
555,910333,46.0678338,-118.341408,2022-03-10 02:41:46+00:00,2022-03-10 02:41:46+00:00,0 days 00:00:15,1.1371607669781585,10.773935204628547
556,910334,46.0678317,-118.3414048,2022-03-10 02:42:01+00:00,2022-03-10 02:42:01+00:00,0 days 00:00:15,1.137064965105555,10.77410188017238
557,910335,46.0678326,-118.3414069,2022-03-10 02:42:16+00:00,2022-03-10 02:42:16+00:00,0 days 00:00:15,1.1371545559249232,10.773976758797922
558,910336,46.0678309,-118.341406,2022-03-10 02:42:31+00:00,2022-03-10 02:42:31+00:00,0 days 00:00:15,1.137189654428825,10.773987118427002
559,910337,46.0678309,-118.341406,2022-03-10 02:42:32+00:00,2022-03-10 02:42:32+00:00,0 days 00:00:01,1.137189654428825,10.773987118427002
560,910338,46.0678308,-118.341406,2022-03-10 02:42:33.564000+00:00,2022-03-10 02:42:33.564000+00:00,0 days 00:00:01.564000,1.1371952472107056,10.773983826707104
561,910339,46.0678282,-118.3414032,2022-03-10 02:43:01+00:00,2022-03-10 02:43:01+00:00,0 days 00:00:27.436000,1.1371541731171322,10.774104579068268
562,910340,46.0678274,-118.341402,2022-03-10 02:43:16+00:00,2022-03-10 02:43:16+00:00,0 days 00:00:15,1.1371190138671448,10.77416667730774
563,910341,46.0678272,-118.3414016,2022-03-10 02:43:31+00:00,2022-03-10 02:43:31+00:00,0 days 00:00:15,1.1371035656170991,10.77418957114028
564,910342,46.0678272,-118.3414016,2022-03-10 02:43:32+00:00,2022-03-10 02:43:32+00:00,0 days 00:00:01,1.1371035656170991,10.77418957114028
565,910343,46.0678272,-118.3414016,2022-03-10 02:43:33+00:00,2022-03-10 02:43:33+00:00,0 days 00:00:01,1.1371035656170991,10.77418957114028
566,910344,46.0678277,-118.3414019,2022-03-10 02:44:02+00:00,2022-03-10 02:44:02+00:00,0 days 00:00:29,1.1370955628297854,10.774183920236506
567,910345,46.0678281,-118.3414022,2022-03-10 02:44:17+00:00,2022-03-10 02:44:17+00:00,0 days 00:00:15,1.137093159389034,10.774174978313585
568,910346,46.0678286,-118.3414022,2022-03-10 02:44:32+00:00,2022-03-10 02:44:32+00:00,0 days 00:00:15,1.1370651791184054,10.774191435175464
569,910347,46.0678287,-118.3414022,2022-03-10 02:44:33+00:00,2022-03-10 02:44:33+00:00,0 days 00:00:01,1.1370595833076076,10.77419472657917
570,910348,46.0678287,-118.3414022,2022-03-10 02:44:33.969000+00:00,2022-03-10 02:44:33.969000+00:00,0 days 00:00:00.969000,1.1370595833076076,10.77419472657917
571,910349,46.0678287,-118.341402,2022-03-10 02:45:03+00:00,2022-03-10 02:45:03+00:00,0 days 00:00:29.031000,1.1370462611503642,10.774209464681366
572,910350,46.0678291,-118.3414019,2022-03-10 02:45:18+00:00,2022-03-10 02:45:18+00:00,0 days 00:00:15,1.137017217263806,10.774229999427622
573,910351,46.0678292,-118.3414019,2022-03-10 02:45:33+00:00,2022-03-10 02:45:33+00:00,0 days 00:00:15,1.1370116217596808,10.774233290877092
574,910352,46.0678292,-118.3414019,2022-03-10 02:45:34+00:00,2022-03-10 02:45:34+00:00,0 days 00:00:01,1.1370116217596808,10.774233290877092
575,910353,46.0678293,-118.3414016,2022-03-10 02:46:03+00:00,2022-03-10 02:46:03+00:00,0 days 00:00:29,1.1369860426504037,10.774258689454472
576,910354,46.0678294,-118.3414015,2022-03-10 02:46:18+00:00,2022-03-10 02:46:18+00:00,0 days 00:00:15,1.1369737859749844,10.774269349956015
577,910355,46.0678295,-118.3414013,2022-03-10 02:46:33+00:00,2022-03-10 02:46:33+00:00,0 days 00:00:15,1.1369548680873078,10.774287379500409
578,910356,46.0678295,-118.3414013,2022-03-10 02:46:34+00:00,2022-03-10 02:46:34+00:00,0 days 00:00:01,1.1369548680873078,10.774287379500409
579,910357,46.0678292,-118.3414007,2022-03-10 02:47:03+00:00,2022-03-10 02:47:03+00:00,0 days 00:00:29,1.136931688120478,10.77432171940302
580,910358,46.0678293,-118.3414006,2022-03-10 02:47:18+00:00,2022-03-10 02:47:18+00:00,0 days 00:00:15,1.1369194312214357,10.77433237988015
581,910359,46.0678294,-118.3414006,2022-03-10 02:47:33+00:00,2022-03-10 02:47:33+00:00,0 days 00:00:15,1.1369138354534314,10.774335671321122
582,910360,46.0678294,-118.3414006,2022-03-10 02:47:34+00:00,2022-03-10 02:47:34+00:00,0 days 00:00:01,1.1369138354534314,10.774335671321122
583,910361,46.0678295,-118.3414005,2022-03-10 02:47:49+00:00,2022-03-10 02:47:49+00:00,0 days 00:00:15,1.136901578631472,10.774346331812884
584,910362,46.0678296,-118.3414003,2022-03-10 02:48:04+00:00,2022-03-10 02:48:04+00:00,0 days 00:00:15,1.1368826606962856,10.774364361350523
585,910363,46.0678297,-118.3414003,2022-03-10 02:48:19+00:00,2022-03-10 02:48:19+00:00,0 days 00:00:15,1.1368770650739035,10.774367652815693
586,910364,46.0678298,-118.3414003,2022-03-10 02:48:34+00:00,2022-03-10 02:48:34+00:00,0 days 00:00:15,1.1368714695318891,10.774370944291753
587,910365,46.0678298,-118.3414003,2022-03-10 02:48:34.710000+00:00,2022-03-10 02:48:34.710000+00:00,0 days 00:00:00.710000,1.1368714695318891,10.774370944291753
588,910366,46.0678298,-118.3414003,2022-03-10 02:48:35+00:00,2022-03-10 02:48:35+00:00,0 days 00:00:00.290000,1.1368714695318891,10.774370944291753
589,910367,46.0678298,-118.3414003,2022-03-10 02:48:36+00:00,2022-03-10 02:48:36+00:00,0 days 00:00:01,1.1368714695318891,10.774370944291753
590,910368,46.0678302,-118.3414004,2022-03-10 02:48:51+00:00,2022-03-10 02:48:51+00:00,0 days 00:00:15,1.1368557495136546,10.774376741274626
591,910369,46.0678305,-118.3414006,2022-03-10 02:49:06+00:00,2022-03-10 02:49:06+00:00,0 days 00:00:15,1.1368522873594704,10.774371877861178
592,910370,46.0678307,-118.3414009,2022-03-10 02:49:21+00:00,2022-03-10 02:49:21+00:00,0 days 00:00:15,1.136861082516317,10.774356353967525
593,910371,46.0678308,-118.3414007,2022-03-10 02:49:34.863000+00:00,2022-03-10 02:49:34.863000+00:00,0 days 00:00:13.863000,1.1368421647927052,10.774374383581618
594,910372,46.0678308,-118.3414007,2022-03-10 02:49:35+00:00,2022-03-10 02:49:35+00:00,0 days 00:00:00.137000,1.1368421647927052,10.774374383581618
595,910373,46.0678307,-118.3414006,2022-03-10 02:49:36+00:00,2022-03-10 02:49:36+00:00,0 days 00:00:01,1.136841097850875,10.774378461004668
596,910374,46.0678308,-118.3414005,2022-03-10 02:50:05+00:00,2022-03-10 02:50:05+00:00,0 days 00:00:29,1.1368288416566132,10.774389121603313
597,910375,46.0678309,-118.3414006,2022-03-10 02:50:20+00:00,2022-03-10 02:50:20+00:00,0 days 00:00:15,1.1368299086669993,10.77438504418983
598,910376,46.0678309,-118.3414006,2022-03-10 02:50:35+00:00,2022-03-10 02:50:35+00:00,0 days 00:00:15,1.1368299086669993,10.77438504418983
599,910377,46.0678309,-118.3414006,2022-03-10 02:50:36+00:00,2022-03-10 02:50:36+00:00,0 days 00:00:01,1.1368299086669993,10.77438504418983
600,910378,46.0678311,-118.3414006,2022-03-10 02:50:45.062000+00:00,2022-03-10 02:50:45.062000+00:00,0 days 00:00:09.062000,1.136818719807141,10.774391627417078
601,910379,46.0678312,-118.3414008,2022-03-10 02:51:06+00:00,2022-03-10 02:51:06+00:00,0 days 00:00:20.938000,1.1368264489251216,10.774380181042035
602,910380,46.0678311,-118.3414008,2022-03-10 02:51:21+00:00,2022-03-10 02:51:21+00:00,0 days 00:00:15,1.1368320431680456,10.774376889408071
603,910381,46.067831,-118.3414007,2022-03-10 02:51:36+00:00,2022-03-10 02:51:36+00:00,0 days 00:00:15,1.1368309758365558,10.774380966792247
604,910382,46.0678309,-118.3414007,2022-03-10 02:51:37+00:00,2022-03-10 02:51:37+00:00,0 days 00:00:01,1.13683657027444,10.77437767518149
605,910383,46.0678308,-118.3414004,2022-03-10 02:51:55+00:00,2022-03-10 02:51:55+00:00,0 days 00:00:18,1.1368221801084395,10.774396490614889
